Molecule Name,SMILES,% inhibition of HepG2 cell line: PCT_INHIB_HEPG2 (%)
TCMDC-123894,CC(C)Sc1nc2c(c(=O)n1CCc1ccccc1)C1(Cc3c-2cccc3)CCCCC1,8
TCMDC-123925,Cc1cccc(-c2nc3cc(NC(=O)c4ccc(N(=O)=O)o4)ccc3o2)c1,8
TCMDC-123950,Cl.Nc1cc(C(F)(F)F)ccc1Cl,8
TCMDC-123951,CC(C)c1cc(C2(c3cc(C(C)C)c(O)cc3C)OC(=O)c3ccccc32)c(C)cc1O,8
TCMDC-123983,CC(O)C(O)=O.CCOc1ccc2nc3cc(N)ccc3c(N)c2c1,8
TCMDC-124060,OC1=C2C(c3cccs3)Sc3ccccc3N=C2c2ccccc21,8
TCMDC-124067,I.CCOCc1cnc(C)nc1NCC(=O)c1c(C)[nH]c2cc(C)ccc12,8
TCMDC-124137,OC1(c2ccc(Br)cc2)CCN(C2CCN(Cc3ccccc3)CC2)CC1,8
TCMDC-124169,CN(C)c1ccc2c(c1)Sc1c(ccc(N(C)C)c1)N2C(=O)c1cccc(C(O)=O)c1,8
TCMDC-124197,Cc1noc(-c2ccc(O)cc2O)c1-c1ccc2c(c1)OCCCO2,8
TCMDC-124259,Nc1nc(N)c2cc(C(F)(F)F)ccc2n1,8
TCMDC-124268,Cl.CC1(C)NC(Nc2ccc(Cl)cc2)=NC(N)=N1,8
TCMDC-124328,COc1ccc(S(=O)(=O)N2CCOCC2)cc1NC(=O)c1cc2ccccc2o1,8
TCMDC-124367,Fc1ccc(C(F)(F)F)cc1NC(=O)Nc1ccc(N(=O)=O)cc1,8
TCMDC-124387,CCCN(C(=O)c1ccccc1C)c1nnc(-c2cccc(C)c2)s1,8
TCMDC-124484,Fc1ccc2c(c1)sn(-c1ccc(Cl)cc1)c2=O,8
TCMDC-124510,COc1ccc(O)c(C(=O)c2cc(C(=O)NC3CCCCC3)c(=O)n(C3CCCCC3)c2)c1,8
TCMDC-124557,Cc1ccc2nc(NC(N)=NC(=O)NC3CCCCC3)nc(C)c2c1,8
TCMDC-124653,COCCNC(=O)c1ccc(OC2CCN(Cc3ccc(F)c(F)c3)CC2)c(Cl)c1,8
TCMDC-124663,FC(F)(F)c1cccc(C(=O)Nc2cccc(N3CCC(NCCCn4ccnc4)CC3)c2)c1,8
TCMDC-124674,CCn1cc(CN2CCCC(C(=O)Nc3ccc(-c4nc5ccccc5[nH]4)cc3)C2)cn1,8
TCMDC-124723,CN(C)c1cc(C)nc(Nc2ccc(NC(=O)c3ccc(F)cc3)cc2)n1,8
TCMDC-124752,CC(=O)N1N=C(c2[nH]c3ccc(Br)cc3c2C)OC1c1ccccc1,8
TCMDC-124796,Cc1nc2ccc(C)cc2n1C1CCN(C(=O)C2(c3ccccc3)CC2)CC1,8
TCMDC-124926,Cl.COc1ccc2nc(N(CCCn3ccnc3)C(=O)C=Cc3cccs3)sc2c1,8
TCMDC-124996,Cc1cc2c(nc(SCC(=O)Nc3cc(Cl)ccc3Cl)n(CC=C)c2=O)s1,8
TCMDC-124998,COc1cccc(NC(=O)[C@H](C)n2c(=O)[nH]c3ccccc3c2=O)c1,8
TCMDC-125030,COCCn1c(SC(C)C(=O)Nc2cc(C(F)(F)F)ccc2Cl)nc2ccccc2c1=O,8
TCMDC-125050,COc1ccc(C2CC(c3cccs3)=NN2C(=O)CNc2cccc(C#N)c2)cc1OC,8
TCMDC-125077,CC(C)Sc1nnc2n(-c3ccc(C)cc3)c(=O)c3c(n12)-c1ccccc1CC31CCCCC1,8
TCMDC-125084,CCCn1c2nc3c(C)cccn3c(=O)c2cc(C(=O)NCCc2ccccc2)c1=N,8
TCMDC-125139,CCOC(=O)C1=C(C)NC2=C(C1c1cc(Br)c(OCC)c(OC)c1)C(=O)C(C(=O)OC)C(C)C2,8
TCMDC-125172,CC(C)(C)c1ccc(C(=O)N2CCC3(CC2)N(c2ccccc2)CN(CC(=O)NCC2CCCO2)C3=O)cc1,8
TCMDC-125249,COc1cc(C=CC(=O)N2CCN(Cc3cccc(C)c3)CC2)ccc1OCc1c(C)noc1C,8
TCMDC-125270,Clc1ccc2c(c1)N(c1ccc(C(=O)NC3CC3)s1)CCO2,8
TCMDC-125299,CCc1nc2nc(C)cc(Nc3ccc4c(c3)OCCO4)n2n1,8
TCMDC-125306,Cl.Cc1cc(CN2CCC(Nc3ncc(-c4ccsc4)c4nc(C(F)(F)F)ccc34)CC2)no1,8
TCMDC-125352,Fc1ccc(-c2nn(-c3ccccc3)c3[nH]c(=O)c(CNC4CCCCC4)cc23)cc1,8
TCMDC-125359,Cc1nc(-c2nc(NCc3ccncc3)ncc2-c2ccsc2)sc1C,8
TCMDC-125426,CCn1c(SCC(=O)Nc2cc(C(F)(F)F)ccc2Cl)nc2ccccc2c1=O,8
TCMDC-125458,NC(=O)c1ccsc1NC(=O)CNC(c1ccccc1)c1ccccc1,8
TCMDC-125576,CCN1CCN(c2cc(C)c3cc(NC(=O)c4ccc(N(=O)=O)c(C)c4)ccc3n2)CC1,8
TCMDC-125638,COc1ccc(C2CC(=O)C3=C(C2)NC(C)=C(C(=O)OC2CCCC2)C3c2cccc(O)c2)cc1OC,8
TCMDC-125642,CCCCC1=CC(=O)OC2=CC(C)=CC(OCC3=CC=CC=C3F)=C12,8
TCMDC-125712,O=C(Nc1ccc(-c2nc3ccccc3[nH]2)cc1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1,8
TCMDC-125716,OC(CNc1cccc(Cl)c1)Cn1c2ccc(Cl)cc2c2cc(Cl)ccc12,8
TCMDC-125717,COc1cc(C2Nc3ccc4ccccc4c3C3=C2C(=O)CC(C)(C)C3)ccc1Oc1ccc(N(=O)=O)cc1C#N,8
TCMDC-125742,Cc1ccccc1NC(=O)C1CSCN1C(=O)OCc1ccccc1,8
TCMDC-125779,Nc1c(C#N)c2nc3ccccc3nc2n1CCc1ccc(F)cc1,8
TCMDC-125780,CCOCc1cnc(C)nc1CNC(=O)c1c(C)[nH]c2ccc(C)cc12,8
TCMDC-125793,COc1cc(C=NNc2nc(Nc3ccccc3)nc(Nc3ccccc3)n2)ccc1OCc1ccccc1N(=O)=O,8
TCMDC-125807,Oc1ccc(Cl)cc1NC(=O)c1cnn2c(C(F)(F)F)cc(-c3cccs3)nc12,8
TCMDC-125822,CCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCC3)cc1,8
TCMDC-125844,CC(C)Sc1nc2c(c(=O)n1Cc1ccco1)C1(Cc3c-2cccc3)CCCC1,8
TCMDC-125853,Clc1ccc(C(=O)Nc2ccc(Cl)cc2C(=O)Nc2ccncc2)c(Cl)c1,8
TCMDC-131238,Cl.COc1ccc2nccc(NC(=O)C3CCC(NCc4cnc(SC)c(N(=O)=O)c4)CC3)c2n1,8
TCMDC-131329,Cc1nccn1Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,8
TCMDC-131361,COc1cc(CCCOc2c(N)nc(N)nc2N)cc(OC)c1OC,8
TCMDC-131362,CCOC(=O)C(Oc1ccc2ccccc2c1)C(=O)OCC,8
TCMDC-131393,Cc1ccc(S(=O)Cc2ccc(Cl)cc2)cc1,8
TCMDC-131454,CCOC(=O)c1c(C)noc1Nc1cccc(C)c1C,8
TCMDC-131457,Cl.CC1CC(C)CN(CCCC(=O)NCCc2c(C)n(C)c3ccccc23)C1,8
TCMDC-131507,Cl.CSc1ccc(C[C@@H](C)NC[C@H](O)c2cccc(Cl)c2)cc1,8
TCMDC-131573,CN(C1C(O)C(C)(C)Oc2ccc(C#N)cc21)C(=O)c1ccccc1,8
TCMDC-131631,CC1(C)NC(N)=NC(=N)N1OCc1ccc2ccccc2c1CON1C(=N)N=C(N)NC1(C)C,8
TCMDC-131643,CN1CCCC1CCCOC(=O)c1ccc(N)cc1,8
TCMDC-131669,CC1(C)S(=O)(=O)CC(O)CS1(=O)=O,8
TCMDC-131686,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCC(O)=O)O2,8
TCMDC-131837,NC(=N)NCCN(Cc1ccccc1)c1ccccc1,8
TCMDC-131856,OC(=O)C(O)=O.CN(C)CCCOc1ccc(CCCCc2ccc(Cl)cc2C(=O)c2ccccc2)cc1,8
TCMDC-131869,CC(C)C[C@@H](NC(=O)OC(C)(C)C)C(=O)Nc1ccc(Cc2ccc(NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C)cc2)cc1,8
TCMDC-131883,Cl.COc1cc2nc(Nc3ccc(N4CCOCC4)cc3)nc(N)c2cc1OC,8
TCMDC-131887,Cl.COc1ccc(N2CCN(c3nc(N)c4cc(OC)c(OC)cc4n3)CC2C)cc1,8
TCMDC-131921,Cl.COc1cc2ncnc(Nc3ccc(OCc4ccccc4)c(C(F)(F)F)c3)c2cc1OC,8
TCMDC-131950,COc1ccc2nc(Nc3nc4cnccc4[nH]3)sc2c1,8
TCMDC-131989,CCc1nc2ccc(C(=O)OC)nc2n1Cc1ccc2oc(-c3ccccc3N)c(Br)c2c1,8
TCMDC-132033,OC(CNCCCc1ccccc1)c1cc(OCc2ccccc2)cc(OCc2ccccc2)c1,8
TCMDC-132151,O=C(CCc1c[nH]cn1)Nc1cccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)c1,8
TCMDC-132175,COc1cc(OC)c(OC)cc1CN1CCC2(CN(Cc3ccc(Cl)c(Cl)c3)C(=O)O2)CC1,8
TCMDC-132242,OC(=O)C(F)(F)F.CN1CCC(NCc2ccc(-c3cccc(S(=O)(=O)NCC4CCCO4)c3)cc2)CC1,8
TCMDC-132354,Cn1ccnc1CNC(=O)c1ccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)cc1,8
TCMDC-132413,OC=O.CCNc1cc(N2CCCCS2(=O)=O)cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCc2cccc(OC)c2C)c1,8
TCMDC-132638,OC(=O)C(F)(F)F.CC(C)NCc1ccc(-c2cccc(NC(=O)c3ccc(C#N)cc3)c2)cc1,8
TCMDC-132681,OC(=O)C(F)(F)F.CN(C)CCNCc1ccc(-c2ccc(-c3nc4cc(F)ccc4[nH]3)cc2)cc1,8
TCMDC-132688,OC(=O)C(F)(F)F.Cc1cccc2nc(-c3ccc(-c4ccc(CN5CCC(C(N)=O)CC5)cc4)cc3)[nH]c12,8
TCMDC-132714,OC(=O)C(F)(F)F.C(NCc1cccc(-c2ccc(-c3nc4ccccc4[nH]3)s2)c1)c1ccccc1,8
TCMDC-132792,CC(=O)Nc1ccc(OCCN(Cc2ccccc2OC(F)(F)F)c2ccc(C(F)(F)F)c(C#N)c2)c(Cl)c1,8
TCMDC-132802,CC(=O)Nc1ccc(OCCN(Cc2ccccc2C(F)(F)F)c2ccc(C#N)c(C(F)(F)F)c2)cc1,8
TCMDC-132823,OC(=O)C(F)(F)F.CNCCNCc1cccc(-c2ccc(-c3nc4ccccc4[nH]3)s2)c1,8
TCMDC-132877,OC(=O)C(F)(F)F.C(Cc1cccnc1)NCc1cccc(-c2ccc(-c3nc4ccccc4[nH]3)s2)c1,8
TCMDC-132898,OC(=O)C(F)(F)F.Cc1cccc2nc(-c3cccc(-c4ccc(CNCc5ccc(S(C)(=O)=O)cc5)cc4)c3)[nH]c12,8
TCMDC-132926,OC(=O)C(F)(F)F.Nc1cccc(CNCc2cccc(-c3ccc(-c4nc5ccccc5[nH]4)s3)c2)c1,8
TCMDC-132931,OC(=O)C(F)(F)F.Nc1cccc(CNCc2cccc(-c3cccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)c3)c2)c1,8
TCMDC-132953,OC(=O)C(F)(F)F.COC(=O)c1cccc(CNCc2ccc(-c3ccc(-c4nc5cc(F)ccc5[nH]4)cc3)cc2)c1,8
TCMDC-133107,OC(=O)C(F)(F)F.C(NCc1cccc(-c2ccc(-c3nc4ccccc4[nH]3)s2)c1)C1CCCO1,8
TCMDC-133152,Cc1cccc2nc(-c3cccc(-c4cccc(NC(=O)Nc5ccccc5)c4)c3)[nH]c12,8
TCMDC-133308,Cc1cc(=O)c(-c2ccc(Oc3cccc(C(F)(F)F)c3)cc2)c(C)[nH]1,8
TCMDC-133316,OC(=O)C(F)(F)F.Clc1c(N2CCCNCC2)cnn(Cc2ccc(NC(=O)Nc3cccc(Oc4ccccc4)c3)cc2)c1=O,8
TCMDC-133363,OC(=O)C(F)(F)F.O=C(Nc1ccc(-c2ccccc2)cc1)Nc1cccc(Cn2cnc(N3CCCNCC3)cc2=O)c1,8
TCMDC-133367,OC(=O)C(F)(F)F.COc1ccc(-c2ccc(CNC(=O)c3cccc(C#N)c3)c(F)c2)cc1CN1CCCN(C)CC1,8
TCMDC-133392,OC(=O)C(F)(F)F.Oc1ccc(CCCNc2nc(NCc3cccc4ccccc34)nc(NC3CCNCC3)n2)cc1,8
TCMDC-133466,COc1ccc(-c2cc(NCc3ccc(-n4ccnc4)cc3)nc(Nc3ccccc3)n2)cc1,8
TCMDC-133591,Cc1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1-c1cccc(C(=O)Nc2ccc(F)cc2)c1,8
TCMDC-133621,COc1cc(Nc2nccc(N3CCC(NC(=O)Nc4cccc(C(C)=O)c4)C3)n2)cc(OC)c1OC,8
TCMDC-133627,COc1cccc(NC(=O)NC2CCN(c3ccnc(Nc4cc(OC)c(OC)c(OC)c4)n3)C2)c1,8
TCMDC-133660,OC(=O)C(F)(F)F.Fc1ccccc1C(=O)NC1CCN(c2ccnc3cc(Cl)ccc23)C1,8
TCMDC-133717,COc1ccc(Br)cc1/C=C/C(=O)Nc1ccc2c(c1)CCCN(C)C2,8
TCMDC-133806,Brc1cccc(S(=O)(=O)C[C@H]2CCN(C#N)C2)c1,8
TCMDC-133857,OC(=O)C(F)(F)F.NC1CCN(CCNCc2cccc(-c3ccc(-c4nc5cc(F)ccc5[nH]4)cc3)c2)C1,8
TCMDC-133966,OC(=O)C(F)(F)F.Clc1cc(NC(=O)c2ccco2)ccc1OC1CCN(Cc2ccccc2)CC1,8
TCMDC-134005,CN(C(C)=O)c1cccc(CNc2cc(C)nc(Nc3ccc(C)cc3)n2)c1,8
TCMDC-134015,CCc1cc(NCc2ccncc2)nc(Nc2ccc(F)cc2)n1,8
TCMDC-134025,COc1ccc(Nc2nc(NCc3ccc(-n4ccnc4)cc3)cc(-c3ccc(OC)cc3)n2)cc1,8
TCMDC-134034,Fc1ccccc1OCC1CCCN(c2ccc(C(=O)NC3CC3)cn2)C1,8
TCMDC-134067,O=S(=O)(Nc1cccc(CCN2CCC(N3CCCCC3)CC2)c1)c1ccc2c(c1)OCCO2,8
TCMDC-134073,O=S(=O)(Nc1cccc(CCN2CCC(N3CCCCC3)CC2)c1)c1ccc(Oc2ccccc2)nc1,8
TCMDC-134124,OC(=O)C(F)(F)F.CN1CCCc2ccc(NC(=O)C=Cc3ccc(-c4ccc(F)cc4F)o3)cc2C1,8
TCMDC-134138,OC(=O)C(F)(F)F.Oc1ccc(CCNc2nc(NCCCOc3ccccc3-c3ccncc3)nc(N3CCNCC3)n2)cc1,8
TCMDC-134156,OC=O.CCc1c[nH]c2c(N3CCCCC3=O)cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(OC)c3)cc12,8
TCMDC-134306,Cc1ccc(S(=O)(=O)n2cc(-c3ccnc(N)c3)c3cc(Br)cnc23)cc1,8
TCMDC-134330,OC(=O)C(F)(F)F.COc1cccc(-c2ccc(C(=O)NC3CCN(Cc4ccc(N(C)C)cc4)CC3)s2)c1,8
TCMDC-134464,OC(=O)C(F)(F)F.CC(C)c1ccc(CN2CCCCC(NC(=O)c3cc(-c4ccccc4Cl)cs3)C2)cc1,8
TCMDC-134466,OC(=O)C(F)(F)F.CC(C)(C)c1ccc(CN2CCCCC(NC(=O)c3cc(-c4cccc(F)c4)cs3)C2)cc1,8
TCMDC-134499,Fc1ccc(-c2cncc(Nc3ccncc3)n2)cc1,8
TCMDC-134517,OC(=O)C(F)(F)F.Fc1ccccc1-c1csc(C(=O)NC2CCCCN(Cc3ccc4c(c3)OCCO4)C2)c1,8
TCMDC-134522,Cl.COc1cccc(CNC[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cc(OC(C)C)cc(N3CCCCS3(=O)=O)c2)c1,8
TCMDC-134531,Cc1ccc(F)cc1S(=O)(=O)N1CCCCC(c2ccc(C(F)(F)F)cc2)=N1,8
TCMDC-134622,OC(=O)C(F)(F)F.Oc1ccc(CN2CCN(Cc3cccc(NC(=O)c4cc5ccccc5o4)c3)CC2)cc1,8
TCMDC-134640,Cl.COc1ccc2nccc(N3CCCN(CCNCc4ccc5c(n4)NC(=O)CS5)CC3)c2n1,8
TCMDC-134650,Cl.COc1ccc2nccc(N3CCC(NCCNCc4cc5c(cn4)OCCO5)C3)c2n1,8
TCMDC-134736,OC(=O)C(F)(F)F.Cc1cc(N[C@@H](Cc2ccccc2)C(=O)Nc2ccccc2)nc(Nc2ccccc2)n1,8
TCMDC-134777,OC(=O)C(F)(F)F.Cc1cc(N[C@@H](Cc2ccccc2)C(=O)Nc2ccccc2)nc(NCCc2ccccc2)n1,8
TCMDC-134797,OC(=O)C(F)(F)F.CC(C)C[C@H](Nc1cc(C)nc(NCCc2ccc(F)cc2)n1)C(=O)Nc1ccccc1,8
TCMDC-134813,OC(=O)C(F)(F)F.Cc1cc(N[C@@H](Cc2ccccc2)C(=O)NCCOc2ccccc2)nc(NCCc2cccs2)n1,8
TCMDC-134877,OC(=O)C(F)(F)F.Cc1cc(NCCC(=O)NCCOc2ccccc2)nc(NCCOc2ccccc2)n1,8
TCMDC-134921,OC(=O)C(F)(F)F.CC(C)C[C@H](Nc1cc(C)nc(NCC2CCCCC2)n1)C(=O)Nc1ccccc1,8
TCMDC-134925,OC(=O)C(F)(F)F.Cc1cc(N[C@@H](Cc2ccccc2)C(=O)Nc2ccccc2)nc(NCCN2CCCC2)n1,8
TCMDC-134936,OC(=O)C(F)(F)F.CC(C)C[C@H](Nc1cc(C)nc(NCC2CCCCC2)n1)C(=O)NC1CCCC1,8
TCMDC-134949,OC(=O)C(F)(F)F.CC1CN(Cc2ccc(C#N)cc2)CCN1c1ccc(NC(=O)c2cccs2)cc1,8
TCMDC-134960,OC(=O)C(F)(F)F.CN(Cc1cccc(O)c1)C1CCCN(c2cc(NC(=O)c3ccc(F)cc3)ccn2)C1,8
TCMDC-135022,OC(=O)C(F)(F)F.CC(C)CN1CCC(N(C)c2cc(NC(=O)c3cccc(F)c3)ccn2)CC1,8
TCMDC-135031,Cn1nc(-c2cccc(CNCCc3cccs3)c2)c2cnc(NC3CCCC3)nc12,8
TCMDC-135037,Cn1nc(-c2ccc(CN[C@@H]3CCc4ccc(O)cc43)cc2)c2cnc(NCCCN3CCCC3)nc12,8
TCMDC-135045,CN(C)S(=O)(=O)c1ccc(Nc2nc(NCCC3C=NC=N3)nc3cc[nH]c(=O)c23)cc1,8
TCMDC-135111,FC(F)(F)c1cccc(CCNc2nccc(NCc3ccc(Cl)cc3Cl)n2)c1,8
TCMDC-135154,OC(=O)C(F)(F)F.Fc1ccccc1CCNC(=O)c1ccc(N2CCN(c3ccncc3)CC2)cn1,8
TCMDC-135166,CCNc1cc(N2CCCCS2(=O)=O)c(F)c(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNC(C)(C)CC(C)(C)C)c1,8
TCMDC-135170,OC(=O)C(F)(F)F.CCO[C@H]1CN[C@H](C#Cc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)C1,8
TCMDC-135191,CS(=O)(=O)c1ccc(-c2cncc(Cl)n2)cc1,8
TCMDC-135198,CCc1cn(C)c2c(N3CCCC3=O)cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNC3CCCCC3)cc12,8
TCMDC-135216,Cl.CCCC(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(C2CCCC2)cc(N2CCCCS2(=O)=O)c1,8
TCMDC-135228,OC=O.Clc1ccc(-c2c(C(=O)NCc3ccccc3)ncn2CCCN2CCC(N3CCCC3)CC2)cc1Cl,8
TCMDC-135234,CCn1c(Sc2ccc(N(=O)=O)c(C#N)c2)nnc1-c1cccc(Cl)c1,8
TCMDC-135236,CCn1c(Cc2ccccc2)nnc1Sc1ccc(N(=O)=O)c(C#N)c1,8
TCMDC-135241,CCc1cn(CCCOC)c2ccc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNCc3cccc(C(F)(F)F)c3)cc12,8
TCMDC-135312,CCn1ccc2c(N3CCCS3(=O)=O)cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNC(C)(C)CCCC(C)C)cc12,8
TCMDC-135364,OC(=O)C(F)(F)F.NC1CCCN(c2cccc3n(CCNCc4ccccc4)c(-c4cncc(C#N)c4)nc23)C1,8
TCMDC-135376,O=C(O[C@@H]1CN[C@H](C#Cc2cc3c(Nc4ccc5n(Cc6ccccc6)ncc5c4)ncnc3s2)C1)N1CCCC1,8
TCMDC-135402,CCOC(=O)N[C@@H]1CN[C@@H](C#Cc2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)C1,8
TCMDC-135425,CS(=O)(=O)CCNc1nccc(N2CCc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3C2)n1,8
TCMDC-135434,COc1cccc2cc(C(=O)N[C@@H](CC(C)C)C(=O)NC(CCc3ccccc3)/C=N/NC(=O)c3ccccc3)oc12,8
TCMDC-135468,CN(C)Cc1ccc(-c2cc3c(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)ncnc3s2)[nH]1,8
TCMDC-135470,Cl.COc1ccc2ncc(Cl)c([C@@H](O)CN3CCC(NCc4cc5c(cn4)OCCO5)CC3)c2c1,8
TCMDC-135545,OC(=O)C(F)(F)F.CCCN(CC(=O)NCCc1ccccc1)c1ccc(C#N)c2ccccc12,8
TCMDC-135572,OC=O.CCN1c2cc(C(=O)N[C@@H](Cc3ccccc3)[C@H](O)CNC3CCCCC3)cc3c(CC)cn(c23)CCS1(=O)=O,8
TCMDC-135603,CCCCCn1c(Sc2ccc(C#N)c(N(=O)=O)c2)nnc1-c1ccc(OC)cc1,8
TCMDC-135619,OC(=O)C(F)(F)F.COc1ccc(Cc2cccc(C(N3CCN(C)CC3)C(=O)NCc3cc(Cl)cc(Cl)c3)c2)cc1,8
TCMDC-135739,FC(F)(F)c1ccccc1CN(CCOC(=O)c1ccc(Br)s1)c1ccc(C#N)c(C(F)(F)F)c1,8
TCMDC-135823,Fc1ccc(F)c(C(=O)Nc2cccc(-c3nn4ccccc4c3-c3ccnc(Nc4ccccc4)n3)c2)c1,8
TCMDC-135854,CC(C)C[C@H](NC(=O)c1ccc(OCCN2CCOCC2)cc1)C(=O)N[C@@H](CCc1ccccc1)/C=N/N(C)C(=O)c1ccccc1,8
TCMDC-135869,Clc1ccc(/C=C/C(=O)NCCCCCN2CCC(NC(=O)c3ccc4ccccc4c3)CC2)cc1Cl,8
TCMDC-135887,CN(C)S(=O)(=O)c1ccc(N2CCN(CCC3(c4cccc(F)c4)CCN(C(=O)C(C)(C)C)CC3)CC2)c2nonc12,8
TCMDC-135888,Clc1cc(NC(=O)N2CCCN(CCCCCNC(=O)/C=C/c3ccc(Cl)c(Cl)c3)CC2)cc(Cl)n1,8
TCMDC-135973,Cl.O=C(Nc1ccc2c(c1)CCN(C1CCC1)CC2)c1ccc(-n2ccnc2)cn1,8
TCMDC-136028,CC(C)C[C@H](NC(=O)c1ccc(OCCN2CCOCC2)cc1)C(=O)N[C@@H](CCc1ccccc1)/C=N/NC(=O)OC(C)(C)C,8
TCMDC-136062,COc1cccc2cc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C=NNC(=O)OC(C)(C)C)oc12,8
TCMDC-136146,COc1ccc(S(=O)(=O)NC2CCN(CCCOc3ccnc4cc(Cl)ccc34)C2)cc1OC,8
TCMDC-136167,COc1cccc(CN2CCCC(OC(c3ccc(F)cc3)c3ccc(F)cc3)C2)c1O,8
TCMDC-136228,Cl.CN1CC[C@@H](Oc2cc(C(=O)NCc3ccc(Cl)c(Cl)c3)ccc2C(F)(F)F)C1,8
TCMDC-136238,CCC(C)NS(=O)(=O)c1ccc2nc(Nc3ccc(C)c(Cl)c3)n([C@H](C)C(C)(C)C)c2c1,8
TCMDC-136301,Cc1[nH]c(C)c(-c2ccc(-c3ccc(Cl)cc3)nc2)c(=O)c1Cl,8
TCMDC-136636,OC(=O)C(F)(F)F.CCCCC1(NC(=O)[C@@H](Nc2ccc(C#N)c3ccccc23)C2CCCCC2)CCCCC1,8
TCMDC-136786,CC(C)CN(C)Cc1ccc(-c2ccc(-c3nc4ccccc4[nH]3)s2)cc1,8
TCMDC-136800,OC(=O)C(F)(F)F.COc1ccc(C(=O)C2CC2CN(C)CC(O)c2cc(C)c(OC)cc2C)cc1,8
TCMDC-136802,OC(=O)C(F)(F)F.COc1cccc(C(=O)C2CC2CN(C)CC(O)c2cc(C)c(OC)cc2C)c1,8
TCMDC-136828,CC(=O)Nc1ccc(C(=O)Nc2cccc(-c3cccc(-c4nc5cc(C(F)(F)F)ccc5[nH]4)c3)c2)cn1,8
TCMDC-136873,COc1ccc(C(=O)C2CC2CN2CCC(c3c[nH]c4ccc(OC)nc34)=CC2)cc1,8
TCMDC-136875,COc1cccc(C(=O)C2CC2CN2CCC(c3c[nH]c4ccc(OC)nc34)=CC2)c1,8
TCMDC-136937,Cc1cccc2nc(-c3cccc(-c4ccc(NC(=O)c5c[nH]cn5)cc4)c3)[nH]c12,8
TCMDC-137009,CN1CCCN(c2cc(C)nc(Nc3ccc(Cl)cc3)n2)CC1,8
TCMDC-137010,CN(C1CCN(C)C1)c1cc(C)nc(Nc2ccc(Cl)cc2)n1,8
TCMDC-137014,CN1CCCN(c2cc(C)nc(Nc3ccc(Br)cc3)n2)CC1,8
TCMDC-137050,On1c(-c2ccccc2)c(-c2ccccc2)c2ccc(N(=O)=O)cc12,8
TCMDC-137093,Cc1cccc2nc(-c3cccc(-c4cccc(NC(=O)CC5NC(=O)c6ccccc65)c4)c3)[nH]c12,8
TCMDC-137143,CC(CN1CCN(C)CC1)C(=O)Nc1ccc(-c2cccc(-c3nc4cc(F)ccc4[nH]3)c2)cc1,8
TCMDC-137182,Cl.CCCc1cc(Cc2cnc(N)nc2N)cc(OCCCCCC(O)=O)c1OC,8
TCMDC-137237,Cl.C(CCc1nc2cc(C3=N[C@@H]4CCCC[C@@H]4N3)ccc2[nH]1)CCc1nc2cc(C3=N[C@@H]4CCCC[C@@H]4N3)ccc2[nH]1,8
TCMDC-137663,Cl.COc1ccc2nc3cc(Cl)ccc3c(NCc3ccccc3)c2c1,8
TCMDC-137744,Cl.C(CCCCNCc1cnc2ccccc2c1)CCCNCc1cnc2ccccc2c1,8
TCMDC-137789,Cl.NC(=N)c1cccc(-c2cc(-c3cccc(C(N)=N)c3)on2)c1,8
TCMDC-137805,Cl.C(Oc1ccc(C2=NCCN2)cc1)c1cccc(COc2ccc(C3=NCCN3)cc2)n1,8
TCMDC-137836,Cc1c(-c2cccc(Br)c2)[nH]c2nc(N)nc(N)c12,8
TCMDC-137888,Cl.COc1cc(Cc2cnc(N)nc2N)cc(OCc2cccc(C(O)=O)c2)c1OC,8
TCMDC-138083,CCCCC(CC)C(=O)C(NC(=O)[C@H](CSC(c1ccccc1)(c1ccccc1)c1ccccc1)NC(=O)OC(C)(C)C)C(=O)OC,8
TCMDC-138138,Cl.COc1cc(Nc2ncnc3cc(OC)c(OC)cc23)cc(N(=O)=O)c1,8
